# Glossary in tab-separated format -*- coding: utf-8 -*-
&mdash;	—
&ndash;	–
Crusade	kruistocht (m)	
crusader	kruisvaarder (m)	
crust	korst	
crustacean	schaaldier "o"	
cry	huilen	
cry	huilen	
crybaby	aansteller (m), huilebalk (m)	
crybaby	huilbaby (m)	
cryptography	cryptografie (n), geheimschrift (f)	
crystal	kristal (n)	
crystal	kristal (n)	
crystal	kristal (n)	
cub	welp	
Cuban	Cubaan (m), Cubaanse (f)	
Cuban	Cubaans, Cubaanse	
Cuban red macaw	Cubaanse ara	
cube	blokje (n), klontje (n) (suiker), bouillonblokje (n)	
cube	derde macht	
cube	in blokjes snijden	
cube	kubus (m)	
cube	tot de derde macht verheffen	
cube	tot een kubus vormen	
cubic centimeter	kubieke centimeter ("symbol" cm	
cubic centimetre	kubieke centimeter ("symbol" cm	
cubism	kubisme	
cucumber	komkommer (m) (2)	
cudgel	knuppel	
cultivate	cultiveren	
cultural wealth	culturele rijkdom (f)	
culture	cultuur	
culture shock	cultuurschok (m)	
cum	klaarkomen, komen, ejaculeren	
cumulative	cumulatief	
cunnilingus	beffen (n), cunnilingus (m)	
cunt	kut (f)	
cup of tea	kopje thee	
Cupid	Cupido	
cure	behandeling (f)	
cure	genezen	
curfew	avondklok (f)	
curiosity	nieuwsgierigheid	
curious	nieuwsgierig	
currant	aalbes (f)	
currant	krent (f)	
currency	munteenheid (f)	
current	aktueel, aktuele	
current	huidig, huidige, actueel	
current	stroming (f), stroom (m)	
current	stroom (m)	
current	stroomsterkte (f)	
current account	zichtrekening (f), lopende rekening (f), lopende rekening van de betalingsbalans (f)	
currently	momenteel, huidig	
curriculum	curriculum (n), levensloop (m)	
curry	kerrie (m) (1), curry (m) (1)	
curry	roskammen (1)	
curse	vervloeken	
curse	vloek (m)	
curse	vloeken	
curt	kortaf	
curve	afbuigen	
curve	curve (f), kromme (f)	
curve	curve (f), kromming (f), bocht (m) ("road")	
curve	krommen, plooien ("pipe"), buigen	
curve	rondingen "m, pl", figuur (f)	
customarily	gewoonlijk; gebruikelijk; normaal
customer	klant (m)	
cut	besneden (5)	
cut	snijden, afsnijden, knippen	
cutlery	bestek (n); couvert	
cuttlefish	inktvis (m), inktvissen "m, pl"	
cyan	cyaan (n), appelblauwzeegroen (n)	
cyan	cyaankleurig	
cybernetic	cybernetisch (1,2), stuurkundig (1)	
cybernetics	cybernetica (1,2), stuurkunde (1)	
cycle	cyclo- ("only used in compounds": cyclo-sport), rijwiel (n) ("usually a bicycle")	
cycle	cyclus (m)	
cycle	cyclus (m)	
cycle	fietsen, rijden ("general")	
cycle	in- en uitschakelen, aan- en uit-/afzetten	
cycle	programma (n)	
cyclone	cycloon (m)	
cylinder	cilinder (m), cylinder (m)	
cylinder	cilinder (m), cylinder (m)	
cylinder	cilinder (m), cylinder (m)	
cylinder head	cilinderkop (m)	
cylindrical	cylindervormig	
cymbal	klankbekken (n)	
Cyprus	Cyprus	
Cyrillic	cyrillisch	
cytology	cytologie (f), celleer "de"	
czar	tsaar	
Czech	Tsjech (m), Tsjechische (f)	
Czech	Tsjechisch	
Czech Republic	Tsjechische Republiek	
Czechia	TsjechiÃ« (n)	
CÃ´te d'Ivoire	Ivoorkust	
dabble	aanpappen)	
dabble	dompelen), spetteren)	
dachshund	dashond (m); [teckel] (m)	
daddy	papa (m), pappa (m), pappie (m), vake (m) ("Flemish")	
daily	dagblad (n) (1), schoonmaakster (f) (2)	
daily	dagelijks	
daily	dagelijks, dagelijkse	
dairy	zuivel (m)	
dairy	zuivel-	
Dalmatian	Dalmatisch	
Dalmatian	dalmatiÃ«r (m)	
Dalmatian	DalmatiÃ«r (m), Dalmatische (f)	
damage	schade (f)	
Damascus	Damascus	
damper	dampkap (f) (1a), afzuigkap (f) (1a), demper (m) (1b), domper (m) (1c)	
dance	dans	
dance	dansen	
dancer	danser (m), danseres (f)	
dandelion	paardenbloem	
Dane	Deen (m), Deense (f)	
danger	gevaar (n) (3)	
dangerous	gevaarlijk, gevaarlijke	
Daniel	DaniÃ«l (m), Daan (m)	
dank	vochtig, vochtige, klam, klamme	
Danube	Donau	
dare	durven	
dare	uitdagen, tarten	
dare	uitdaging	
dark	donker (n)	
dark	donker, duister	
dark	duister	
dark	het vallen van de avond	
dark	ongewisse, onwetendheid (f)	
dark side	donkere kant	
darkness	duisternis (f)	
darmstadtium	darmstadtium (n)	
darn	stoppen	
Darwin's rhea	Darwin-nandoe (m)	
dash	scheutje (n)	
dash	snel afhaspelen, snel afmaken	
dash	sprint (m)	
dash	sprinten	
dash	streepje (n), koppelteken (n)	
dash	verdorie!	
dash	verwoesten	
data	gegevens "o plural"	
data structure	gegevensstructuur, datastructuur (f)	
database	database, databank (f)	
date	afspraakje (n), afspraak (f)	
date	dadel (m)	
date	daten	
date	dateren	
date	dateren (with "'van"' or "'uit"')	
date	datum (m)	
dative	datief (m)	
dative	datief (m), derde naamval (m), meewerkend voorwerp (n)	
dative case	datief (m), derde naamval (m), meewerkend voorwerp (n)	
daughter-in-law	schoondochter (f)	
daunt	afschrikken	
day	dag (m) (1,2,3,4,5), etmaal (n) (1,3)	
day after tomorrow	overmorgen	
day after tomorrow	overmorgen	
day before yesterday	eergisteren	
day before yesterday	eergisteren	
daydream	dagdromen	
daydream	dagdroom	
daylight	daglicht (n)	
DC	gelijkspanning (What can be measured "'over"' an open circuit or a resistance)	
DCT	DCT	discrete cosine transform
De Morgan's laws	wetten van De Morgan	
dead	bloed- (2), oer- (2), dood- (2)	
dead	doden (p), overledenen (p), gestorvenen (p)	
dead	dood, dode, overleden, gestorven	
deaf	doof, dove	
deaf	doven (m) (p), (f) (p)	
deaf	doven-	
deal	behandelen, regelen	
deal	delen	
deal	handelen	
deal	te maken hebben met	
deal	uitdelen	
dean	decaan (m), rare) deken (m)	
dean	deken (m)	
dean	deken (m)	
dear	beste, geachte	
death	dood (m)	
debate	debat (n), bespreking (f)	
debate	debatteren, uitpraten, bespreken	
debris	puin (n)	
debt	schuld	
debtor	debiteur	
debunk	doorprikken, ontmaskeren	
decaf	decaf (m), "(in Belgium)" deca (m)	
decapitate	onthoofden	
deceased	overleden	
deceased	overledene (m) or (f)	
deceased	overledenen (p)	
December	december (m)	
deceptive	bedrieglijk, onoprecht, misleidend	
deciduous	loof-	
decimal	decimaal (m)	
decimal	decimaal, decimale, tientallig, tientallige	
decimal	decimaalstelsel (n), tientallig talstelsel (n)	
decision	besluit	
declare	verklaren	
declension	verbuiging (f)	
decline	afwijzen	
decline	terugval (m), achteruitgang (m), verval (n), afname (f)	
decompose	ontbinden	
decompose	ontbinden, vergaan, verrotten	
decrypt	ontcijferen, decoderen, ontsleutelen, decrypteren	
deed	akte (f)	
deed	daad (f)	
deep	diep	
deer	hert (n)	
defamation	belastering	
defeat	verslaan	
defeatism	defaitisme, berusting	
deficit	tekort, gat (n) in de begroting (f)	
definite article	lidwoord van bepaaldheid, bepaald lidwoord (n)	
definition	definitie	
degree Celsius	graden celsius "m plural"	
degrees of comparison	trappen van vergelijking (m) (plural)	
deism	deÃ¯sme	
deity	godheid (f)	
delay	oponthoud, vertraging	
delegate	afgevaardigde (m), gedelegeerde (m)	
deliberate	beraadslagen, overwegen, doordenken	
deliberate	doordacht, doordachte, weloverwogen	
deliberate	opzettelijk, opzettelijke, met opzet, voor expres (Flanders)	
deliberately	bewust, expres, opzettelijk	
delicious	heerlijk, lekker, smakelijk	
delineate	aflijnen, uittekenen	
deliver	bevrijden (1), baren (2), afleveren  (3)	
delivery	levering (f)	
Delphi	Delfi (n)	
delta	delta	
demagogue	demagoog	
demand	eisen	
demand	vraag	
demigod	halfgod (m)	
demo	demo (m)	
demo	demo (m)	
demo	demo (m), demonstratie (f)	
demo	demonstratie (f)	
democracy	democratie (f)	
democrat	democraat (m)	
democratic	democratisch	
Democritus	Democritus	
demolition	sloop, afbraak	
demonstrative pronoun	aanwijzend voornaamwoord (n)	
denigrate	kleineren, denigreren	
denim	denim (n), spijkerstof "de"	
Denmark	Denemarken	
denotation	hoofdbetekenis (f)	
denounce	aanklagen	
denounce	bekendmaken	
denounce	beschuldigen, afkeuren	
denounce	opzeggen	
density	dichtheid	
dentist	tandarts	
deoxyribonucleic acid	desoxyribonucleÃ¯nezuur	
dependence	afhankelijkheid (f)	
dependence	verslaving (f)	
depose	afzetten (1), onttronen (1), uit het ambt ontzetten, eed afleggen (2)	
deposit	afzetten, neerzetten	
deposit	afzetting (f), neerzetting (f)	
deposit	storten	
deposit	storting (f)	
depression	depressie	
deprive	ontnemen	
derivative	afgeleide (f), derivaat (n)	
derivative	afleiding (f)	
derive	afleiden)	
derive	afleiden)	
derive	afleiden)	
derive	afleiden), deduceren)	
derive	ontstaan)	
dermatologist	dermatoloog (m)	
Dervish	derwisj (m)	
describe	beschrijven	
desert	achterlaten, verlaten, aan m'n lot overlaten	
desert	deserteren	
desert	woestijn (f)	
deserve	verdienen	
desiccate	drogen, uitdrogen, verdrogen	
design	ontwerp (n)	
designated driver	bob	
desperate	radeloos	
desperately	wanhopig	
despicable	verachtelijk	
despise	verachten	
dessert	dessert (n), nagerecht (n), toetje (n)	
destiny	lot (n)	
destroy	vernietigen	
destructive	destructief, destructieve, verwoestend, verwoestende	
desulfurize	ontzwavelen	
detachment	afstandelijkheid, gereserveerdheid	
detachment	detachering, detachement	
detachment	onpartijdigheid	
detachment	scheiding, losraking	
detail	detail (n), kleinigheid (f)	
detail	detail (n), kleinigheid (f)	
detail	detail (n), kleinigheid (f)	
detail	gedetailleerd uitleggen, detailleren, gedetailleerd beschrijven	
detail	persoonsgegevens "n, pl"	
detail	uitgebreid schoonmaken	
detective	detective (m), speurder (m)	
detective	rechercheur (m), speurder (m)	
deteriorate	verslechteren)	
deteriorate	verslechteren), slechter maken)	
determine	bepalen	
determine	vaststellen	
detest	verafschuwen	
detonator	detonator (m)	
detrimental	schadelijk	
Deuteronomy	Deuteronomium	
developer	Ontwikkelaar	
device	toestel (n), apparaat	
devil	duivel (m)	
devilish	duivels, duivelse	
devour	verslinden	
dew	dauw (m)	
dew point	dauwpunt	
diaeresis	trema (n)	
diagnosis	diagnose (f)	
diagonal	diagonaal	
diagonal	diagonaal	
diagonal	diagonaal	
diagonal	diagonaal	
diagonal	diagonaal	
diagonal matrix	diagonaalmatrix	
dialect	dialect (n)	
dialogue	dialoog (m)	
diarrhea	diarree	
diary	dagboek	
dice	in blokjes snijden)	
dick	lul (m)	
dick	lul (m), pik (m), piemel (m), plasser (m)	
dickhead	eikel (m)	
dickhead	eikel (m)	
dictator	dictator (m)	
dictatorship	dictatuur (f)	
dictionary	woordenboek (n)	
did	deed, deden	
die	doodgaan), sterven)	
die	f), f), f)	
die	het laten afweten), het opgeven)	
die	m)	
die	m), f)	
die	m), m) "(old)"	
die	sterven)	
die	sterven)	
die	sterven)	
dieresis	trema (n)	
diesel	diesel (m)	
difference	verschil (n)	
difference	verschil (n)	
difference	verschil (n)	
different	verschillend (1), anders (1,2), ongelijk (1)	
difficult	lastig, moeilijk	
dig	graven	
digestion	spijsvertering (f), vertering (f)	
digestion	vertering (f), verteren (n)	
digestion	verwerven (n), verwerving (f), assimilatie (f)	
digit	cijfer (n)	
digit	nummer (n)	
digit	vinger (m) ("finger"), teen (m) ("toe")	
digital	digitaal	
dignitary	hoogwaardigheidsbekleder (m), hoogwaardigheidsbekleedster (f)	
digress	afdwalen	
dike	dijk (m)	
dilapidation	verslechtering	
dilettante	dilettant	
dill	dille (m)	
diluent	verdunner (m)	
dimension	dimensie (f)	
dimension	dimensie (f), afmeting (f)	
diminutive	verkleinwoord (n), diminutief (n)	
dimple	indeuken, deuken	
dine	tafelen	
dingo	dingo (m)	
dining room	eetkamer "de"	
dinner	avondmaaltijd (m), avondmaal (n)	
dinosaur	dinosaurus (m)	
diode	diode (f)	
dioxide	dioxide (n)	
diphthong	diftong "c", tweeklank (m)	
diploma	diploma (n)	
diplomatic relations	diplomatieke betrekkingen (f), "pl."	
direct flight	directe vlucht (f)	
direct free kick	rechtstreekse vrije trap (m)	
direct object	lijdend voorwerp (n)	
direct verb	persoonsvorm (m)	
directly	direct	
directly	direct	
directly	direct	
directly	direct	
directory	folder (m), map (f)	
directory	gids (m) (usually with an adjective to distinguish it from a tourist guide), repertorium (n), telefoongids, Gouden gids, Witte gids	
directory	lijst (f)	
dirty	bevuilen	
dirty	vuil	
dirty	vuil, oneerlijk	
dirty	vuil, smerig, grof, oneerlijk	
dirty	vuil, smerig, vies	
dirty	vuil, vulgair, obsceen, schunnig	
disabled	invalide	
disabled	invaliden, gehandicapten	
disappear	verdwijnen	
disappearance	verdwijning	
disappointing	teleurstellende	
Disciple	apostel	
disclose	veropenbaren	
disconcert	verontrust	
discotheque	discotheek (f)	
discount	korting "c"	
discourage	ontmoedigen	
discourage	ontraden, afraden om	
discover	ontdekken	
discovery	ontdekking (f)	
discrepancy	discrepantie (f)	
discrepancy	discrepantie (f)	
discuss	discussiÃ«ren, bediscussiÃ«ren	
discussion	bespreking	
disdain	minachten, versmaden	
disease	ziekte (f)	
disguise	vermomming (f)	
disguise	zich vermommen, verhullen	
disgust	afschuw	
dish	bord (n), gerecht (n)	
dish	bord (n), taloor (f) (Only in Flanders and only in dialect)	
dish	gerecht (n)	
dish	stoot (f)	
dish	vaat (m)	
dish out	opdienen, dienen, dissen ("only in very specific context or expressions", dis is an old word for dining table, so it literally means: put on the table), opdissen ("only in very specific context or expressions")	
dishcloth	keukenhanddoek (m) (Flanders), vaatdoek (m)	
dishcloth	schotelvod (m) (Flanders), vaatdoek (m)	
dishwasher	afwasser (m), (f)	
dishwasher	vaatwasser (m), vaatwasmachine (f)	
disinherit	onterven	
dismay	teleurstelling	
dismount	demonteer	
dispersed	verspreid; verdeeld
dissertation	proefschrift (n), thesis (f) (Flemish), dissertatie (f)	
distance	afstand (m)	
distance	verwijderen	
distant	ver	
distil	afdruppelen, neerdruppelen, sijpelen	
distil	distilleren	
distil	druppelsgewijs afscheiden	
distil	gedistilleerd worden	
distil	via distillatie vervaardigen, branden, stoken	
distill	afdruppelen, neerdruppelen, sijpelen	
distill	distilleren	
distill	druppelsgewijs afscheiden	
distill	gedistilleerd worden	
distill	via distillatie vervaardigen, branden, stoken	
ditch	sloot, greppel	
diurnal	dagelijks (1), dag- (2)	
dive	duiken	
dive	duiken (1), onderwaterzwemmen (1)	
dive	duiken, een duikvlucht maken	
diver	duiker (m)	
divisible	deelbaar	
division	afdeling (f), divisie (f), eenheid (f)	
division	deel (n), gedeelte (n)	
division	deling (f);  delen (n)	
division	deling (f); staartdeling (f)	
division	deling (f); verdeling (f); scheiding (f)	
division	divisie (f)	
division	divisie (f),	
division sign	deelteken (n)	
dizzy	draaierig, duizelig	
dizzy	duizelingwekkend	
Djibouti	Djibouti	
DNA	DNA, DNZ ("DesoxyribonucleÃ¯nezuur"; rarely used)	
do	doen	
do you speak English	Spreekt u Engels?	
dobra	Dobra	
docile	volgzaam	
doctor	doctor (m) and (f)	
doctor	dokter (m) and (f), arts (m) and (f)	
dodo	dodo (m)	
doe	("female rabbit") voedster, moer, ("female hare") moerhaas	
doe	geit	
dog	hond (m)	
dog	reu (m)	
dog shit	hondenpoep (m)	
dog's life	hondenleven (n)	
doghouse	hondenhok (n)	
doll	pop (f)	
dollar	dollar (m)	
dolmen	hunebed (n)	
dolphin	dolfijn (m)	
dome	koepel; stolp; bol
domestic debt	binnenlandse schuld (f)	
domesticated animal	geacclimatiseerd dier	
Dominica	Dominica	
Dominican Republic	Dominicaanse Republiek	
donation	schenking (f)	
done	gedaan	
donkey	ezel (m)	
donkey	ezel (m), domme ezel (m)	
donkey	ezel (m), koppige ezel (m)	
doppelganger	dubbelganger (m), (f)	
Doppler effect	dopplereffect (n)	
Doric	Dorische (m)	
Doric	Dorische orde	
dormouse	relmuis (f), hazelmuis (f)	
dorsal fin	rugvin (f)	
Dot	Doortje (f)	
dot	punt (m)	
dot	punt (m)	
dot	punt (m)	
dot	punt (m)	
double agent	dubbelagent (m), dubbelspion (m)	
double-click	dubbelklikken	
doubt	twijfel (f)	
doubt	twijfelen	
dough	deeg (n)	
dove	duif (f)	
dovecot	duiventil (m), duivenkot (n)	
dovecote	duiventil (m), duivenkot (n)	
Dover	Dover	
down	ad fundus) drinken), zuipen)	
down	af), naar) beneden)	
down	alt=naar beneden)	
down	alt=naar beneden)	
down	down), depri), depressief)	
down	laag)	
down	laten) vallen), droppen)	
down	m)	
down	n)	
down	potten)	
down	uit), af)	
Down syndrome	syndroom van Down) (n), downsyndroom) (n), mongolisme) (n)	
download	download (m)	
download	downloaden, sponzen	
dozen	dozijn (n) (1), tientallen (pl) (2), dozijnen (pl) (2)	
Dracula	Dracula (1)	
dragon	draak (m)	
dragonfly	libelle (f)	
drainage basin	stroomgebied	
drake	woerd (m)	
drama	drama (n)	
drama	drama (n)	
drama	drama (n)	
drama	drama (n), toneelstuk (n), theateropvoering (f)	
drank	dronk, dronken	
draught	slok (m)	
draught	tocht (m)	
draw	tekenen	
draw	trekken	
draw	trekken	
draw	trekking (f)	
drawbridge	ophaalbrug (f)	
drawer	lade, la, "(Flemish)" schuif	
drawer	tekenaar (m), tekenares (f)	
drawers	laden (pl) (1)	
dream	dromen	
dream	dromen	
dream	droom (m)	
dream	droom (m)	
Drenthe	Drenthe	
dress	jurk (m), gewaad (n) (formal)	
dress	kleden, aankleden	
dress	zich aankleden, zich kleden	
drew	tekende, tekenden	
dribble	dribbelen	
dribble	dribbelen	
dribble	dribbelen	
dribble	dribbelen (n)	
dribble	dribbelen met	
dribble	druppel (m)	
dribble	druppelen	
dribble	druppelen	
dribble	kwijlen, zeveren	
drink	drank (m), drankje (n)	
drink	drank (m), drankje (n)	
drink	drank (m), drankje (n)	
drink	drinken	
drink	drinken	
drink	drinken (n)	
drinking straw	rietje (n)	
drinking-horn	drinkhoorn (m)	
drive	rijden	
driver	bestuurder (m) (1,2), chauffeur (m) (1), stuurprogramma (n) (3)	
driver's license	rijbewijs (n)	
drizzle	motregen (m)	
drizzle	motregenen, miezeren, motteren	
dromedary	dromedaris (m)	
drone	bourdon (m)	
drone	brommen, dreunen	
drone	brommen, eentonig spreken	
drone	dar (m)	
drone	drone	
drone	gebrom (n)	
drop	(gaan) liggen	
drop	dalen	
drop	druppel (m)	
drop	laten vallen	
drop	laten vallen	
drop	snoepje, bolletje	
drop	uitstoten, verwijderen	
drop	val (m)	
drop	vallen	
droplet	druppeltje (n)	
drown	verdrinken	
drunk	dronken, zat, beschonken	
dry	drogen	
dry	droog worden	
dry	droog, droge	
dryer	droger	
dual	dubbel-	
dual	tweeledig	
dubious	twijfelachtig, onzeker	
Dublin	Dublin	
Dubrovnik	Dubrovnik	
duchess	hertogin (f)	
duchy	hertogdom (n)	
duck	eend (f)	
duct	buis (f), leiding (f)	
dude	kerel (m)	
dude	kerel (m)	
duel	duel (n), tweegevecht (n)	
duel	duelleren	
duke	hertog (m)	
dulcimer	hakkebord	
dull	bot, stomp	
dull	dom	
dull	mat	
dull	saai	
dumb blonde	dom blondje (n)	
dumb law	stomme wet	
dumb terminal	stomme terminal	
dummy	fopspeen, speen (m)	
dune	duin (f)	
dung	mest (m)	
dungarees	tuinbroek	
Dunkirk	Duinkerke	
duo	duo (n), paar (n), koppel (n)	
duodenum	twaalfvingerige darm (m), duodenum (n)	
durable	duurzaam	
dust	afstoffen	
dust	afstoffen	
dust	stof (n)	
duststorm	stofstorm (m)	
Dutch	Nederlander (m), Nederlandse (f), Nederlanders (p)	
Dutch	Nederlands (n)	
Dutch	Nederlands, Hollands (In fact this denotes a smaller region)	
dutch cap	pessarium	
Dutchman	Nederlander (m)	
Dutchwoman	Nederlandse (f)	
dwarf	dwerg (m)	
dwarf planet	dwergplaneet (f)	
dwell	rondhangen, verblijven	
dwelling	woonst	
dyke	pot (f)	
dynamic	dynamiek (m)	
dynamic	dynamiek (m)	
dynamic	dynamisch, dynamische	
dynamic	dynamisch, dynamische	
dynamic	dynamisch, dynamische, veranderlijk, veranderlijke	
dynamic memory	dynamisch geheugen (n)	
dynamics	dynamica (f)	
dysfunctional	dysfunctioneel, dysfunctionele	
dyslexia	dyslexie	
e.g.	bv., bijv., bvb. ("bijvoorbeeld")	
eagle	arend, adelaar	
eagle owl	oehoe (m)	
ear	aar (m)	
ear	oor (n)	
ear	ploegen	
ear lobe	oorlel (f)	
eardrum	trommelvlies (n)	
early	vroeg	
early bird	vroege vogel "m, f"	
early grave	dood bij de jeugd, dood op een jonge leeftijd	
earth	aarde (f)	
earth	aarde (f)	
earth	aarde (f)	
earth	aarde (f), grond	
earth	aarden	
earth	begraven	
Earth	de Aarde (c), aarde (f)	
Earthling	Aardbewoner	
earthquake	aardbeving (f), aardschok (m)	
earthworm	aardworm, regenworm	
earwax	oorsmeer (n), cerumen (n)	
earwig	oorworm	
easel	ezel (m)	
East	(het) Oostblok (n)	
East	(het) Oosten (n)	
east	oostelijk	
east	oostelijk	
east	oosten (n)	
East	oostenwind (m)	
east	oosters	
east	oostwaarts	
East Flanders	Oost-Vlaanderen (n)	
East Timor	Oost-Timor	
Easter	Pasen (n), Paasfeest (n)	
Easter egg	paasei (n)	
Easter Sunday	paaszondag	
eat	eten	
eater	eter	
eavesdrop	afluisteren	
eavesdropper	luistervink	
ebb	eb (n), ebbe (n)	
ebb	wegebben (2)	
ebony	ebben, ebbenhout	
Ecclesiastes	Prediker	
Ecclesiastical Latin	Geestelijke Latijn	
